UserId,TransactionId,TransactionTime,TransactionDay,TransactionHours,ItemCode,ItemDescription,NumberOfItemsPurchased,Country
261933,6106782,Mon Aug 13 06:15:00 IST 2018,Mon,1899-12-30 06:15:00,477540,POLKADOT PEN,144,Germany
290115,6132126,Sat Sep 01 09:08:00 IST 2018,Sat,1899-12-30 09:08:00,477540,POLKADOT PEN,144,Germany
290115,5962880,Sun Apr 08 08:16:00 IST 2018,Sun,1899-12-30 08:16:00,477540,POLKADOT PEN,144,Germany
263760,6166490,Sun Sep 30 11:55:00 IST 2018,Sun,1899-12-30 11:55:00,477540,POLKADOT PEN,144,Germany
261912,6015273,Tue May 29 08:40:00 IST 2018,Tue,1899-12-30 08:40:00,477540,POLKADOT PEN,144,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477540,POLKADOT PEN,144,Germany
261933,6106782,Mon Aug 13 06:15:00 IST 2018,Mon,1899-12-30 06:15:00,477561,FUNKY DIVA PEN,144,Germany
261891,5992921,Mon May 07 11:53:00 IST 2018,Mon,1899-12-30 11:53:00,477561,FUNKY DIVA PEN,144,Germany
261933,6284608,Sat Dec 29 07:27:00 IST 2018,Sat,1899-12-30 07:27:00,477561,FUNKY DIVA PEN,144,Germany
261891,6036195,Sat Jun 16 08:10:00 IST 2018,Sat,1899-12-30 08:10:00,477561,FUNKY DIVA PEN,144,Germany
290115,5962880,Sun Apr 08 08:16:00 IST 2018,Sun,1899-12-30 08:16:00,477561,FUNKY DIVA PEN,144,Germany
261891,6247164,Tue Dec 04 13:25:00 IST 2018,Tue,1899-12-30 13:25:00,477561,FUNKY DIVA PEN,144,Germany
261891,6083407,Wed Jul 25 04:10:00 IST 2018,Wed,1899-12-30 04:10:00,477561,FUNKY DIVA PEN,144,Germany
261891,6016120,Wed May 30 05:55:00 IST 2018,Wed,1899-12-30 05:55:00,477561,FUNKY DIVA PEN,144,Germany
261891,6266040,Mon Dec 17 08:25:00 IST 2018,Mon,1899-12-30 08:25:00,477561,FUNKY DIVA PEN,288,Germany
261891,6207960,Mon Nov 05 12:13:00 IST 2018,Mon,1899-12-30 12:13:00,477561,FUNKY DIVA PEN,288,Germany
261891,6203450,Sat Nov 03 06:39:00 IST 2018,Sat,1899-12-30 06:39:00,477561,FUNKY DIVA PEN,288,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477561,FUNKY DIVA PEN,288,Germany
261828,6110753,Fri Aug 17 07:36:00 IST 2018,Fri,1899-12-30 07:36:00,477582,MAKE YOUR OWN PLAYTIME CARD KIT,18,Germany
265125,5961615,Sat Apr 07 09:27:00 IST 2018,Sat,1899-12-30 09:27:00,477582,MAKE YOUR OWN PLAYTIME CARD KIT,54,Germany
265167,6204869,Sat Nov 03 11:55:00 IST 2018,Sat,1899-12-30 11:55:00,477603,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,Germany
265188,6266931,Tue Dec 18 05:28:00 IST 2018,Tue,1899-12-30 05:28:00,477603,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,Germany
261891,5973616,Tue Apr 17 06:47:00 IST 2018,Tue,1899-12-30 06:47:00,477603,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,Germany
266763,6259011,Tue Dec 11 13:52:00 IST 2018,Tue,1899-12-30 13:52:00,477603,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,Germany
261891,5933345,Wed Feb 28 07:52:00 IST 2018,Wed,1899-12-30 07:52:00,477603,MAKE YOUR OWN FLOWERPOWER CARD KIT,18,Germany
261891,5973616,Tue Apr 17 06:47:00 IST 2018,Tue,1899-12-30 06:47:00,477624,MAKE YOUR OWN MONSOON CARD KIT,18,Germany
261891,5933345,Wed Feb 28 07:52:00 IST 2018,Wed,1899-12-30 07:52:00,477624,MAKE YOUR OWN MONSOON CARD KIT,18,Germany
265125,5961615,Sat Apr 07 09:27:00 IST 2018,Sat,1899-12-30 09:27:00,477624,MAKE YOUR OWN MONSOON CARD KIT,54,Germany
263004,6066819,Fri Jul 13 09:18:00 IST 2018,Fri,1899-12-30 09:18:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
265545,6204429,Sat Nov 03 08:40:00 IST 2018,Sat,1899-12-30 08:40:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
265902,6166226,Sun Sep 30 09:45:00 IST 2018,Sun,1899-12-30 09:45:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
265146,6268284,Tue Dec 18 09:30:00 IST 2018,Tue,1899-12-30 09:30:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
265902,5974331,Tue Apr 17 09:58:00 IST 2018,Tue,1899-12-30 09:58:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
262521,5945038,Wed Mar 21 08:28:00 IST 2018,Wed,1899-12-30 08:28:00,477645,POPPY'S PLAYHOUSE BEDROOM,18,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477645,POPPY'S PLAYHOUSE BEDROOM,36,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477645,POPPY'S PLAYHOUSE BEDROOM,180,Germany
263004,6066819,Fri Jul 13 09:18:00 IST 2018,Fri,1899-12-30 09:18:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,18,Germany
265902,6166226,Sun Sep 30 09:45:00 IST 2018,Sun,1899-12-30 09:45:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,18,Germany
265146,6268284,Tue Dec 18 09:30:00 IST 2018,Tue,1899-12-30 09:30:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,18,Germany
262521,5945038,Wed Mar 21 08:28:00 IST 2018,Wed,1899-12-30 08:28:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,18,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,36,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477666,POPPY'S PLAYHOUSE LIVINGROOM,180,Germany
263004,6066819,Fri Jul 13 09:18:00 IST 2018,Fri,1899-12-30 09:18:00,477687,POPPY'S PLAYHOUSE BATHROOM,18,Germany
265902,6166226,Sun Sep 30 09:45:00 IST 2018,Sun,1899-12-30 09:45:00,477687,POPPY'S PLAYHOUSE BATHROOM,18,Germany
265146,6268284,Tue Dec 18 09:30:00 IST 2018,Tue,1899-12-30 09:30:00,477687,POPPY'S PLAYHOUSE BATHROOM,18,Germany
262521,5945038,Wed Mar 21 08:28:00 IST 2018,Wed,1899-12-30 08:28:00,477687,POPPY'S PLAYHOUSE BATHROOM,18,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477687,POPPY'S PLAYHOUSE BATHROOM,180,Germany
263004,6066819,Fri Jul 13 09:18:00 IST 2018,Fri,1899-12-30 09:18:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
265041,5990303,Sat May 05 09:40:00 IST 2018,Sat,1899-12-30 09:40:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
265902,6166226,Sun Sep 30 09:45:00 IST 2018,Sun,1899-12-30 09:45:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
262080,6015361,Tue May 29 09:23:00 IST 2018,Tue,1899-12-30 09:23:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
265146,6268284,Tue Dec 18 09:30:00 IST 2018,Tue,1899-12-30 09:30:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
262521,5945038,Wed Mar 21 08:28:00 IST 2018,Wed,1899-12-30 08:28:00,477708,POPPY'S PLAYHOUSE KITCHEN,18,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477708,POPPY'S PLAYHOUSE KITCHEN,180,Germany
265902,6345801,Mon Jan 28 13:26:00 IST 2019,Mon,1899-12-30 13:26:00,477729,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,477729,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,Germany
265902,6345801,Mon Jan 28 13:26:00 IST 2019,Mon,1899-12-30 13:26:00,477750,FELTCRAFT PRINCESS LOLA DOLL,12,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,477750,FELTCRAFT PRINCESS LOLA DOLL,12,Germany
261954,6342677,Sun Jan 27 11:42:00 IST 2019,Sun,1899-12-30 11:42:00,477750,FELTCRAFT PRINCESS LOLA DOLL,24,Germany
265902,6345801,Mon Jan 28 13:26:00 IST 2019,Mon,1899-12-30 13:26:00,477771,FELTCRAFT PRINCESS OLIVIA DOLL,12,Germany
264180,6041123,Tue Jun 19 06:24:00 IST 2018,Tue,1899-12-30 06:24:00,477771,FELTCRAFT PRINCESS OLIVIA DOLL,12,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,477771,FELTCRAFT PRINCESS OLIVIA DOLL,12,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,477771,FELTCRAFT PRINCESS OLIVIA DOLL,12,Germany
265818,6353765,Sat Feb 02 06:22:00 IST 2019,Sat,1899-12-30 06:22:00,477792,SET 7 BABUSHKA NESTING BOXES,6,Germany
265524,6182495,Sun Oct 14 06:33:00 IST 2018,Sun,1899-12-30 06:33:00,477792,SET 7 BABUSHKA NESTING BOXES,6,Germany
265188,6266931,Tue Dec 18 05:28:00 IST 2018,Tue,1899-12-30 05:28:00,477792,SET 7 BABUSHKA NESTING BOXES,6,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477792,SET 7 BABUSHKA NESTING BOXES,6,Germany
265041,6342919,Mon Jan 28 04:37:00 IST 2019,Mon,1899-12-30 04:37:00,477792,SET 7 BABUSHKA NESTING BOXES,18,Germany
261891,5973616,Tue Apr 17 06:47:00 IST 2018,Tue,1899-12-30 06:47:00,477792,SET 7 BABUSHKA NESTING BOXES,18,Germany
261891,5933345,Wed Feb 28 07:52:00 IST 2018,Wed,1899-12-30 07:52:00,477792,SET 7 BABUSHKA NESTING BOXES,18,Germany
265041,6214692,Mon Nov 12 11:30:00 IST 2018,Mon,1899-12-30 11:30:00,477792,SET 7 BABUSHKA NESTING BOXES,30,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,477792,SET 7 BABUSHKA NESTING BOXES,72,Germany
265041,5933455,Wed Feb 28 08:38:00 IST 2018,Wed,1899-12-30 08:38:00,477792,SET 7 BABUSHKA NESTING BOXES,72,Germany
265167,6219862,Fri Nov 16 10:09:00 IST 2018,Fri,1899-12-30 10:09:00,477855,SMALL PURPLE BABUSHKA NOTEBOOK,36,Germany
261933,6284608,Sat Dec 29 07:27:00 IST 2018,Sat,1899-12-30 07:27:00,477939,SET OF 3 NOTEBOOKS IN PARCEL,36,Germany
261891,6036195,Sat Jun 16 08:10:00 IST 2018,Sat,1899-12-30 08:10:00,477939,SET OF 3 NOTEBOOKS IN PARCEL,36,Germany
261891,5952023,Tue Mar 27 09:21:00 IST 2018,Tue,1899-12-30 09:21:00,477939,SET OF 3 NOTEBOOKS IN PARCEL,36,Germany
266763,6259011,Tue Dec 11 13:52:00 IST 2018,Tue,1899-12-30 13:52:00,477939,SET OF 3 NOTEBOOKS IN PARCEL,36,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,477939,SET OF 3 NOTEBOOKS IN PARCEL,36,Germany
266952,5970602,Sun Apr 15 06:00:00 IST 2018,Sun,1899-12-30 06:00:00,478023,KEY CABINET MA CAMPAGNE,6,Germany
290115,5962880,Sun Apr 08 08:16:00 IST 2018,Sun,1899-12-30 08:16:00,478191,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,478191,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478212,PINK DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,478212,PINK DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
290115,5962880,Sun Apr 08 08:16:00 IST 2018,Sun,1899-12-30 08:16:00,478233,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478233,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,478254,RED DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
261933,6106782,Mon Aug 13 06:15:00 IST 2018,Mon,1899-12-30 06:15:00,478275,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,36,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,478275,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,36,Germany
262584,6355536,Sat Feb 02 12:02:00 IST 2019,Sat,1899-12-30 12:02:00,478296,SWEETHEART 3 TIER CAKE STAND,3,Germany
263949,6340290,Sun Jan 27 06:13:00 IST 2019,Sun,1899-12-30 06:13:00,478296,SWEETHEART 3 TIER CAKE STAND,3,Germany
263949,6393024,Mon Feb 18 12:24:00 IST 2019,Mon,1899-12-30 12:24:00,478296,SWEETHEART 3 TIER CAKE STAND,6,Germany
263949,6301845,Mon Jan 07 10:39:00 IST 2019,Mon,1899-12-30 10:39:00,478296,SWEETHEART 3 TIER CAKE STAND,9,Germany
263949,6344690,Mon Jan 28 09:59:00 IST 2019,Mon,1899-12-30 09:59:00,478296,SWEETHEART 3 TIER CAKE STAND,15,Germany
262584,6328872,Mon Jan 21 10:56:00 IST 2019,Mon,1899-12-30 10:56:00,478296,SWEETHEART 3 TIER CAKE STAND,36,Germany
267498,5905240,Tue Feb 13 14:27:00 IST 2018,Tue,1899-12-30 14:27:00,478296,SWEETHEART CAKESTAND 3 TIER,3,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478317,GLASS CLOCHE LARGE,36,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478338,GLASS CLOCHE SMALL,24,Germany
265902,6207608,Mon Nov 05 09:42:00 IST 2018,Mon,1899-12-30 09:42:00,478359,WOODEN OWLS LIGHT GARLAND,12,Germany
265902,6287116,Sun Dec 30 05:24:00 IST 2018,Sun,1899-12-30 05:24:00,478359,WOODEN OWLS LIGHT GARLAND,12,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,478359,WOODEN OWLS LIGHT GARLAND,12,Germany
266805,6095144,Fri Aug 03 10:03:00 IST 2018,Fri,1899-12-30 10:03:00,478359,WOODEN OWLS LIGHT GARLAND,24,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,478359,WOODEN OWLS LIGHT GARLAND,144,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,478380,LIGHT GARLAND BUTTERFILES PINK,12,Germany
264390,6082758,Tue Jul 24 10:46:00 IST 2018,Tue,1899-12-30 10:46:00,478380,LIGHT GARLAND BUTTERFILES PINK,144,Germany
261912,5909211,Fri Feb 16 10:19:00 IST 2018,Fri,1899-12-30 10:19:00,478401,GUMBALL MAGAZINE RACK,6,Germany
264789,6112909,Sat Aug 18 11:31:00 IST 2018,Sat,1899-12-30 11:31:00,478401,GUMBALL MAGAZINE RACK,6,Germany
261996,6298149,Sun Jan 06 04:44:00 IST 2019,Sun,1899-12-30 04:44:00,478401,GUMBALL MAGAZINE RACK,6,Germany
263760,6166490,Sun Sep 30 11:55:00 IST 2018,Sun,1899-12-30 11:55:00,478401,GUMBALL MAGAZINE RACK,6,Germany
261996,6363192,Tue Feb 05 08:40:00 IST 2019,Tue,1899-12-30 08:40:00,478401,GUMBALL MAGAZINE RACK,6,Germany
262017,6283497,Wed Dec 26 09:54:00 IST 2018,Wed,1899-12-30 09:54:00,478401,GUMBALL MAGAZINE RACK,18,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478485,SQUARECUSHION COVER PINK UNION FLAG,6,Germany
264012,6379197,Tue Feb 12 05:20:00 IST 2019,Tue,1899-12-30 05:20:00,478506,CUSHION COVER PINK UNION JACK,6,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478506,CUSHION COVER PINK UNION JACK,6,Germany
266952,5917945,Tue Feb 20 07:39:00 IST 2018,Tue,1899-12-30 07:39:00,478548,BROCANTE COAT RACK,6,Germany
266952,6014349,Mon May 28 09:58:00 IST 2018,Mon,1899-12-30 09:58:00,478548,BROCANTE COAT RACK,12,Germany
261996,5982163,Sat Apr 28 06:24:00 IST 2018,Sat,1899-12-30 06:24:00,478548,BROCANTE COAT RACK,12,Germany
266952,5970602,Sun Apr 15 06:00:00 IST 2018,Sun,1899-12-30 06:00:00,478548,BROCANTE COAT RACK,12,Germany
266952,6079216,Sun Jul 22 10:46:00 IST 2018,Sun,1899-12-30 10:46:00,478548,BROCANTE COAT RACK,18,Germany
263214,6181021,Sat Oct 13 06:26:00 IST 2018,Sat,1899-12-30 06:26:00,478611,T-LIGHT GLASS FLUTED ANTIQUE,36,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,478737,CHEST OF DRAWERS GINGHAM HEART,3,Germany
261996,6185091,Tue Oct 16 06:36:00 IST 2018,Tue,1899-12-30 06:36:00,478758,ANTIQUE GLASS DRESSING TABLE POT,-9,Germany
261996,6055797,Sun Jul 01 06:48:00 IST 2018,Sun,1899-12-30 06:48:00,478758,ANTIQUE GLASS DRESSING TABLE POT,24,Germany
261996,6169911,Tue Oct 02 13:39:00 IST 2018,Tue,1899-12-30 13:39:00,478758,ANTIQUE GLASS DRESSING TABLE POT,24,Germany
261996,6055797,Sun Jul 01 06:48:00 IST 2018,Sun,1899-12-30 06:48:00,478821,ANTIQUE GLASS PEDESTAL BOWL,12,Germany
261996,6169911,Tue Oct 02 13:39:00 IST 2018,Tue,1899-12-30 13:39:00,478821,ANTIQUE GLASS PEDESTAL BOWL,24,Germany
264621,6092735,Tue Jul 31 11:41:00 IST 2018,Tue,1899-12-30 11:41:00,478863,IVORY EMBROIDERED QUILT,3,Germany
264285,5939527,Tue Mar 06 08:58:00 IST 2018,Tue,1899-12-30 08:58:00,478905,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
262920,6010015,Wed May 23 07:35:00 IST 2018,Wed,1899-12-30 07:35:00,478905,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
262017,5981107,Wed Apr 25 08:45:00 IST 2018,Wed,1899-12-30 08:45:00,478905,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,36,Germany
266028,5969843,Sat Apr 14 09:27:00 IST 2018,Sat,1899-12-30 09:27:00,478947,SET OF 6 T-LIGHTS TOADSTOOLS,18,Germany
261891,5919914,Wed Feb 21 05:35:00 IST 2018,Wed,1899-12-30 05:35:00,478968,SET OF 6 T-LIGHTS EASTER CHICKS,54,Germany
265902,5901797,Mon Feb 12 09:04:00 IST 2018,Mon,1899-12-30 09:04:00,478989,SET OF 6 T-LIGHTS SANTA,18,Germany
267120,6265182,Mon Dec 17 05:43:00 IST 2018,Mon,1899-12-30 05:43:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,36,Germany
265188,6266931,Tue Dec 18 05:28:00 IST 2018,Tue,1899-12-30 05:28:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,36,Germany
261891,6152278,Tue Sep 18 08:38:00 IST 2018,Tue,1899-12-30 08:38:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,36,Germany
264432,6226594,Tue Nov 20 11:04:00 IST 2018,Tue,1899-12-30 11:04:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,36,Germany
261891,6266040,Mon Dec 17 08:25:00 IST 2018,Mon,1899-12-30 08:25:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,72,Germany
261933,6284608,Sat Dec 29 07:27:00 IST 2018,Sat,1899-12-30 07:27:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,72,Germany
264999,6247538,Wed Dec 05 05:00:00 IST 2018,Wed,1899-12-30 05:00:00,479052,PACK 3 BOXES CHRISTMAS PANNETONE,288,Germany
261933,6106782,Mon Aug 13 06:15:00 IST 2018,Mon,1899-12-30 06:15:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
265041,6214692,Mon Nov 12 11:30:00 IST 2018,Mon,1899-12-30 11:30:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
261891,6207960,Mon Nov 05 12:13:00 IST 2018,Mon,1899-12-30 12:13:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
261933,6284608,Sat Dec 29 07:27:00 IST 2018,Sat,1899-12-30 07:27:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
261891,6036195,Sat Jun 16 08:10:00 IST 2018,Sat,1899-12-30 08:10:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
262101,6027175,Sat Jun 09 09:57:00 IST 2018,Sat,1899-12-30 09:57:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
261891,6345999,Tue Jan 29 05:49:00 IST 2019,Tue,1899-12-30 05:49:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
265146,6186070,Tue Oct 16 10:20:00 IST 2018,Tue,1899-12-30 10:20:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
261891,6083407,Wed Jul 25 04:10:00 IST 2018,Wed,1899-12-30 04:10:00,479073,PACK 3 BOXES BIRD PANNETONE,36,Germany
265041,5982900,Sat Apr 28 08:11:00 IST 2018,Sat,1899-12-30 08:11:00,479073,PACK 3 BOXES BIRD PANNETONE,72,Germany
261891,6266040,Mon Dec 17 08:25:00 IST 2018,Mon,1899-12-30 08:25:00,479073,PACK 3 BOXES BIRD PANNETONE,108,Germany
265125,5961615,Sat Apr 07 09:27:00 IST 2018,Sat,1899-12-30 09:27:00,479073,PACK 3 BOXES BIRD PANNETONE,108,Germany
265125,6081658,Tue Jul 24 05:54:00 IST 2018,Tue,1899-12-30 05:54:00,479073,PACK 3 BOXES BIRD PANNETONE,108,Germany
261891,6247164,Tue Dec 04 13:25:00 IST 2018,Tue,1899-12-30 13:25:00,479073,PACK 3 BOXES BIRD PANNETONE,108,Germany
264999,6247538,Wed Dec 05 05:00:00 IST 2018,Wed,1899-12-30 05:00:00,479073,PACK 3 BOXES BIRD PANNETONE,288,Germany
261912,6290064,Mon Dec 31 07:49:00 IST 2018,Mon,1899-12-30 07:49:00,479094,CARD PARTY GAMES,36,Germany
290115,6132126,Sat Sep 01 09:08:00 IST 2018,Sat,1899-12-30 09:08:00,479094,CARD PARTY GAMES,36,Germany
265125,5961615,Sat Apr 07 09:27:00 IST 2018,Sat,1899-12-30 09:27:00,479094,CARD PARTY GAMES,36,Germany
261954,6133259,Sun Sep 02 06:46:00 IST 2018,Sun,1899-12-30 06:46:00,479094,CARD PARTY GAMES,36,Germany
261954,5994956,Wed May 09 07:53:00 IST 2018,Wed,1899-12-30 07:53:00,479094,CARD PARTY GAMES,36,Germany
261912,6171407,Fri Oct 05 07:55:00 IST 2018,Fri,1899-12-30 07:55:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
261912,6290064,Mon Dec 31 07:49:00 IST 2018,Mon,1899-12-30 07:49:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
261912,5964365,Mon Apr 09 08:27:00 IST 2018,Mon,1899-12-30 08:27:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
261954,6284432,Sat Dec 29 06:42:00 IST 2018,Sat,1899-12-30 06:42:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
261912,6122358,Sat Aug 25 10:13:00 IST 2018,Sat,1899-12-30 10:13:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
265188,6266931,Tue Dec 18 05:28:00 IST 2018,Tue,1899-12-30 05:28:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
262332,6211326,Wed Nov 07 10:51:00 IST 2018,Wed,1899-12-30 10:51:00,479115,CARD PSYCHEDELIC APPLES,36,Germany
261912,5909211,Fri Feb 16 10:19:00 IST 2018,Fri,1899-12-30 10:19:00,479136,CARD MOTORBIKE SANTA,36,Germany
262920,6244326,Mon Dec 03 11:23:00 IST 2018,Mon,1899-12-30 11:23:00,479136,CARD MOTORBIKE SANTA,36,Germany
265146,6169636,Tue Oct 02 11:14:00 IST 2018,Tue,1899-12-30 11:14:00,479136,CARD MOTORBIKE SANTA,36,Germany
261912,6290064,Mon Dec 31 07:49:00 IST 2018,Mon,1899-12-30 07:49:00,479157,CARD SUKI BIRTHDAY,36,Germany
261912,5964365,Mon Apr 09 08:27:00 IST 2018,Mon,1899-12-30 08:27:00,479157,CARD SUKI BIRTHDAY,36,Germany
261954,6292671,Tue Jan 01 08:53:00 IST 2019,Tue,1899-12-30 08:53:00,479157,CARD SUKI BIRTHDAY,36,Germany
266805,6042476,Wed Jun 20 05:54:00 IST 2018,Wed,1899-12-30 05:54:00,479157,CARD SUKI BIRTHDAY,36,Germany
262080,6334856,Wed Jan 23 10:52:00 IST 2019,Wed,1899-12-30 10:52:00,479157,CARD SUKI BIRTHDAY,36,Germany
265041,6393926,Tue Feb 19 07:25:00 IST 2019,Tue,1899-12-30 07:25:00,479178,CARD CHRISTMAS VILLAGE,36,Germany
265146,6169636,Tue Oct 02 11:14:00 IST 2018,Tue,1899-12-30 11:14:00,479178,CARD CHRISTMAS VILLAGE,36,Germany
261912,5909211,Fri Feb 16 10:19:00 IST 2018,Fri,1899-12-30 10:19:00,479178,CARD CHRISTMAS VILLAGE,72,Germany
261933,6284608,Sat Dec 29 07:27:00 IST 2018,Sat,1899-12-30 07:27:00,479178,CARD CHRISTMAS VILLAGE,72,Germany
261954,6342677,Sun Jan 27 11:42:00 IST 2019,Sun,1899-12-30 11:42:00,479178,CARD CHRISTMAS VILLAGE,72,Germany
266910,6219576,Fri Nov 16 08:00:00 IST 2018,Fri,1899-12-30 08:00:00,479199,"BIRTHDAY CARD, RETRO SPOT",36,Germany
264999,6361278,Mon Feb 04 10:52:00 IST 2019,Mon,1899-12-30 10:52:00,479199,"BIRTHDAY CARD, RETRO SPOT",36,Germany
262920,6244326,Mon Dec 03 11:23:00 IST 2018,Mon,1899-12-30 11:23:00,479199,"BIRTHDAY CARD, RETRO SPOT",36,Germany
290115,6132126,Sat Sep 01 09:08:00 IST 2018,Sat,1899-12-30 09:08:00,479199,"BIRTHDAY CARD, RETRO SPOT",36,Germany
